video_id,source_dataset,label,old_split,semantic_group_id,group_method,status,exclusion_reason,new_split,m1_cache_available,m3_cache_available
hockey_hockey_000267_2e13bcafb08a,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001144_7bd35c8685f0,movies2,1,train,pcg_7a96b363342f5e53,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000032_512fa6a7be98,hockey,1,train,pcg_6c97ada726a66997,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000320_27ff40c114f1,hockey,1,train,pcg_47256679c5c20618,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001343_25bd18f24f46,movies2,1,train,pcg_1a850410e9351ea7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001167_f0a157a787cb,movies2,1,train,pcg_2542d705c92f633a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000500_cb08b260ebf5,hockey,1,train,pcg_4e01a236e59470c8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000646_a300fd792685,movies2,1,train,pcg_9fefa157ebaba6b6,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001372_73a04afebde6,movies2,1,train,pcg_2fa45b7885feae7e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001408_702693064c02,movies2,0,train,pcg_7b886df59cb39423,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000089_8a316b865c68,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
violent_flows_violent_flows_001596_1185d4ffe893,violent_flows,1,train,pcg_e6b38e00cce3ec4b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001564_50a658f3fc93,violent_flows,1,train,pcg_d8f5c2a52da67261,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000197_2a75fdcd05c9,hockey,0,train,pcg_bde7c71e5aeb618b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001402_2853bd7a9279,movies2,1,train,pcg_027419cf9268bf31,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001046_67060ad79fa9,movies2,1,train,pcg_87b574a52252caea,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000927_536db604a335,movies2,1,train,pcg_f2dc2d117f9e930b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001140_71e0e95325bd,movies2,1,train,pcg_083a28f4938af44e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001682_c7526ca3cf04,rwf2000,1,train,pcg_dad4684285f28dcb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000546_183040873d00,movies2,1,train,pcg_7166bf9c29eb66f5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001723_733f227a93f7,rwf2000,1,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001282_0f6947de1b10,movies2,1,train,pcg_de482bc4ab25dfe1,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000395_eeee42f6015d,hockey,0,train,pcg_9f84f94b0c456543,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000984_d1f24fc7954c,movies2,0,train,pcg_2a57f67e3338220e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001193_7eae86fdacea,movies2,0,train,pcg_4bf9435a80f1e756,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001095_cb95cb07a390,movies2,1,train,pcg_5a87f853ef027cea,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001817_11c3d4eed669,surv_fight,0,train,pcg_bf39293fd988508c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000047_5ba70573a43b,hockey,1,train,pcg_508611e673722532,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001847_5071d775ff2a,rwf2000,1,train,pcg_a3a5dc938850ea61,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000839_f91daf668d6f,movies2,1,train,pcg_2282703b9efff1f0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000063_e36fd147be37,hockey,0,train,pcg_2ed367b7e0798c0a,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000257_a97522166bc9,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
surv_fight_surv_fight_001975_7e4748fe4bfe,surv_fight,1,train,pcg_5463b39fabad7ddf,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001373_635c09d3d01a,movies2,1,train,pcg_4d8d152df03c7130,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000548_38b34cd27ce7,movies2,1,train,pcg_9f443dafb3345357,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000744_c130b88d1fdb,movies2,0,train,pcg_063806fbed741ad3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
violent_flows_violent_flows_001576_f4d28225f267,violent_flows,0,train,pcg_f586ade38ecf0383,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000985_1f4867fc04be,movies2,1,train,pcg_d2efb252060a5d68,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000668_758b98035257,movies2,0,train,pcg_7ec44215ee42df89,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001379_dac94edb7612,movies2,1,train,pcg_a067af917300a34b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000809_379cb03f1623,movies2,0,train,pcg_74793e8db4bae308,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000292_d10ce3ac51d9,hockey,0,train,pcg_e0321ad9be864feb,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_001351_420b88f0ffeb,movies2,0,train,pcg_69cbd8dd105a80e5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001673_eabbf9349b34,rwf2000,1,train,pcg_57513a9588d18461,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000013_a1974fb7e3fc,hockey,1,train,pcg_76b3d9b95c711ce5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000081_188be7b982f8,hockey,1,train,pcg_c77f7f550833589a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001157_b3298cd2d393,movies2,0,train,pcg_21d200e06741cd67,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000411_11e1b6f7bc27,hockey,0,train,pcg_7089b702daa598c9,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000951_4d8a234b2af1,movies2,1,train,pcg_48a8ec5492875627,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
rwf2000_rwf2000_001649_cef464583fea,rwf2000,0,train,pcg_5ba67419ede2994a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001269_98d27a4e4439,movies2,0,train,pcg_5bad5c9840abf9de,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001613_65f836e0d661,violent_flows,1,train,pcg_c6ccab25f6adc66f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001004_b45b0b06026f,movies2,1,train,pcg_6c6dc283c40f5847,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001609_d6d5f49691a1,violent_flows,0,train,pcg_bf866a01d4c66382,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000060_22708cc01630,hockey,0,train,pcg_2c05c3230889ee48,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000681_8168304cef50,movies2,1,train,pcg_eb02c0bdf8be4b7b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001788_e211ac65ea8d,surv_fight,0,train,pcg_48d43f7c27757303,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001295_32e5f962e42b,movies2,1,train,pcg_a1cd5f8cba25f51d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
violent_flows_violent_flows_001512_d76acb3edc8a,violent_flows,0,train,pcg_1d428f4aca6716ae,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001536_4b8605c32d2a,violent_flows,0,train,pcg_9a15a7d61d875e3a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001974_16866d0eac86,surv_fight,1,train,pcg_9aff06e328b92219,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001885_23c6e9bafc3e,surv_fight,0,train,pcg_fd11e57d2870d4c2,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
hockey_hockey_000299_ce1aa5de423a,hockey,0,train,pcg_05dad2778b1808e2,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001375_1782883df4c8,movies2,0,train,pcg_35f53913cc0eca26,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000070_3404ced9ef58,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000545_b53a39961eb5,movies2,0,train,pcg_aa6755aaf6f9637c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000351_099d89c1ed06,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000779_3e7fe9abfe0b,movies2,1,train,pcg_42d7bcfb87ed44e7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000723_b66bad0be1db,movies2,0,train,pcg_aa349a2febf7f58d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001567_b432042e507b,violent_flows,0,train,pcg_70af8d4e8d0e4598,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001650_2a91a56536b2,rwf2000,1,train,pcg_207f9095dba7a7f3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000625_778d8e5aa0cf,movies2,0,train,pcg_8ec40dcd3c138870,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001640_cfabbd03b706,rwf2000,1,train,pcg_681965c8f0c132c0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000681_5edd19a8be9b,movies2,0,train,pcg_23af3186b470d364,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001789_8edd1a6c84ca,surv_fight,0,train,pcg_2261d0e0eb06894d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001352_992a9edf6bbb,movies2,1,train,pcg_40da365c45cc1e2b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000531_415d56ee7a4d,movies2,0,train,pcg_589f526e41fff65a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000360_eb028d004421,hockey,1,train,pcg_a5d9ef155904ce2d,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000705_ec4e7d1b9a30,movies2,1,train,pcg_dcd9248361de324b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000396_128c9b4b4e51,hockey,1,train,pcg_3097ae6da1b303ac,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000339_fd5417049f06,hockey,1,train,pcg_38591d0c9ad2d2e1,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001762_e398fb89070e,surv_fight,0,train,pcg_e8ce5f45227fa8db,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001377_4e942a7878c8,movies2,0,train,pcg_6e7c0e9a63eb4e29,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
