video_id,source_dataset,label,split,semantic_group_id,source_video_relative,original_dataset_relative,merged_filename,clip_length,frame_count,sample_fps,m1_cached_tensor_sha256,raw_video_size_bytes,raw_video_sha256
hockey_hockey_000042_154a9132c51a,hockey,0,train,pcg_8f52877f31ba7900,data/merged/videos/non_violence/hockey_000042.avi,Hockey Fight/nofights/no138_xvid.avi,hockey_000042.avi,50,13,8.0,45f011ca3f938bc7cae91e66bc01893170bda5468e0c1e40dfe0b6adea9d97ef,261860,9e33398e0568781dcb62da5cff4cce566c9b4cc54fb88c86df844cbd3927f3e4
hockey_hockey_000043_0f852a214abe,hockey,1,test,pcg_4e0e2d1bcfdd9cba,data/merged/videos/violence/hockey_000043.avi,Hockey Fight/fights/fi139_xvid.avi,hockey_000043.avi,50,13,8.0,920eeb0bd0b9feb999e2b026956b027a0785ecd2bb36dcede4ce9a8229683abe,228556,e7e2dd61dec1cc723a13bdbf3b8b749c3a94d880188d14d714aed73ddca3f13e
hockey_hockey_000044_23af2933cd97,hockey,1,train,pcg_e6493c29636188ba,data/merged/videos/violence/hockey_000044.avi,Hockey Fight/fights/fi13_xvid.avi,hockey_000044.avi,50,13,8.0,6f98ab9affbb0b03912b779a6610a415153296ac5cfd2cca6abb57d49fddaa2a,229040,f976aa085d084a7ab94fad942c1bca7c779394e600f78ca3ceaec18df8607750
hockey_hockey_000044_d830860a7fd8,hockey,0,train,pcg_31993c7c71420efa,data/merged/videos/non_violence/hockey_000044.avi,Hockey Fight/nofights/no13_xvid.avi,hockey_000044.avi,50,13,8.0,1f728cb317bd35f477c644f8c0722aa49438b248911141ed15802e3f6ba7f467,221316,bc98225837ede78ed90409753987c6ad0443dda9f8d81030d171c27c854cafa0
hockey_hockey_000045_070c19ae3401,hockey,0,test,pcg_70d3d85ae3588d93,data/merged/videos/non_violence/hockey_000045.avi,Hockey Fight/nofights/no140_xvid.avi,hockey_000045.avi,50,13,8.0,18b0fc224fe9564ad44ba8d761e327fd9954d268523e4a81e106798a833826f0,237834,d58c9a950d45ab72b715ea8b63658a84a790a32eba5dfe37d5d4fac6b071105e
hockey_hockey_000045_ce5f25154ceb,hockey,1,train,pcg_1746e16fc8b1fe5f,data/merged/videos/violence/hockey_000045.avi,Hockey Fight/fights/fi140_xvid.avi,hockey_000045.avi,50,13,8.0,e2ae4a57c7340302b48c66544763e48b4b6fcea215a98ca3b9da43efeeb28851,215906,4060decf9f67733404f75351752c4b03eae8074c3e2c051060bcf1e43c1f4d27
hockey_hockey_000046_2d2c6beec10a,hockey,1,train,pcg_3b6887045f6dbc4c,data/merged/videos/violence/hockey_000046.avi,Hockey Fight/fights/fi141_xvid.avi,hockey_000046.avi,50,13,8.0,7bee6d116d85018a0c72587c1b2a39d36ffd28675ed3e5bcb1cb786b4ee53614,217948,441bf447557d1374fd394f7ec1fb24aaca464484989bdf799d4faba6559b6b0d
hockey_hockey_000046_eee2a7da9db7,hockey,0,train,pcg_7a8e6215332c0308,data/merged/videos/non_violence/hockey_000046.avi,Hockey Fight/nofights/no141_xvid.avi,hockey_000046.avi,50,13,8.0,28ec4135d8a535a0db365f7f5728e437d7608a8324057bcb4e06a5f2d629f6a6,242932,2e0833ecc6b3138561595bd0886604a8cbc9cc1a09cd285fe7a77e5f0597caef
hockey_hockey_000047_5ba70573a43b,hockey,1,train,pcg_508611e673722532,data/merged/videos/violence/hockey_000047.avi,Hockey Fight/fights/fi142_xvid.avi,hockey_000047.avi,50,13,8.0,b33d1b138545d8fe87b5537b11a6f7482027fd30e6adfb2ec778ae5395712213,226096,73b2409d6cf2d773a9a89e0eb68ab954cf28ec459dc5a781d265369f0d9472ab
hockey_hockey_000047_e5697219ce67,hockey,0,test,pcg_68f763b505942f42,data/merged/videos/non_violence/hockey_000047.avi,Hockey Fight/nofights/no142__xvid.avi,hockey_000047.avi,50,13,8.0,efa158f024f7665ceb4e0b41d3ac02b48d49c5e7d72d01777dd5ec25fad4f8f2,183656,ef81420cf2cb1cfc3f5164e7b8483748b6fdc4aa642efc9a401285018c7f3cac
hockey_hockey_000048_9ed2b2070036,hockey,0,train,pcg_2ad80091011e9ede,data/merged/videos/non_violence/hockey_000048.avi,Hockey Fight/nofights/no143_xvid.avi,hockey_000048.avi,50,13,8.0,5959ef419c94f0cff0451394cb9c5c08ae31bf44244000a2ea98f558709ac767,242022,f12a2b5e9ba1aa920e19ff153a5479861353c1c9cc9e64c80bd09ad8b1f5b4c9
hockey_hockey_000049_bbee878796b8,hockey,0,val,pcg_75e0f7009f6a88b7,data/merged/videos/non_violence/hockey_000049.avi,Hockey Fight/nofights/no144_xvid.avi,hockey_000049.avi,50,13,8.0,7b4218c4047307a7a24f4de3563169746548951997f69f44caa106de7b4a7831,232624,c16d4014f2a07973a41bd57dafa8f61d22f5888c76bc1a1121649ccb02acf3bc
hockey_hockey_000049_c7213d6f6f90,hockey,1,test,pcg_1b5895003eb34cd4,data/merged/videos/violence/hockey_000049.avi,Hockey Fight/fights/fi144_xvid.avi,hockey_000049.avi,50,13,8.0,9e0649e2598956c43af8c63b930339f27b48ba41c2117850fd364b7670bf98b6,222068,608ba1e7799e54f4894b19b4f3930d6b65b39753cf0816c7c02ffd549ecaadb6
hockey_hockey_000050_a78417dfcb96,hockey,0,train,pcg_815b442f8d3b6ef3,data/merged/videos/non_violence/hockey_000050.avi,Hockey Fight/nofights/no145_xvid.avi,hockey_000050.avi,50,13,8.0,3b5a186d145467a75d9e056aa51e6b14bf4de2bdf3accf8edb7e9f75f36e6a23,223824,9cb3a6118e80750869f1b706527b2a3f9c97b9e64c4583ba6a3fac8e74854688
hockey_hockey_000050_ced006b90844,hockey,1,train,pcg_491b421d89600222,data/merged/videos/violence/hockey_000050.avi,Hockey Fight/fights/fi145_xvid.avi,hockey_000050.avi,50,13,8.0,188110f2b7ffedb4bbe6838379ab71cde4e0a964f7bf9d092e6ca32cc325d121,215368,73aa110a03e3a6586e08fe8681a37d77c0df40f35360f08f7098abc54ac792db
hockey_hockey_000051_502ddbff1430,hockey,1,train,pcg_a2da053dea876edd,data/merged/videos/violence/hockey_000051.avi,Hockey Fight/fights/fi146_xvid.avi,hockey_000051.avi,50,13,8.0,ca75c8d46655d2ceed2a9385dafc8171ea951c4d242dc913aff59ee6ba87b15b,245676,a6adf0f37be14009e05e4dda6b7ad1d53e914e2b9dfcc31810eef7ed73cfd271
hockey_hockey_000051_61b3622ab1d4,hockey,0,val,pcg_62f0293e1dc727f2,data/merged/videos/non_violence/hockey_000051.avi,Hockey Fight/nofights/no146_xvid.avi,hockey_000051.avi,50,13,8.0,1d142f2cce630a361ccf74364a1600f491f5ad373f731543ad62866f18e9a68f,240404,514a264bf75c999e286cae5b0a09ce59a4a0a453e2de3ccdb8542f4e3b7e104b
hockey_hockey_000052_d7368056050e,hockey,1,val,pcg_dfa68e7570b6af19,data/merged/videos/violence/hockey_000052.avi,Hockey Fight/fights/fi147_xvid.avi,hockey_000052.avi,50,13,8.0,71c03602023770eaf790a0d26e7c6f73f283cbe4e69f89c87bf72771f81bee77,253316,4c06938fa464f0603458709bfc54c0ad40f38cdde2061e3ecc7de8364e46021b
hockey_hockey_000052_eacf445dc410,hockey,0,train,pcg_f8a02321017eed33,data/merged/videos/non_violence/hockey_000052.avi,Hockey Fight/nofights/no147_xvid.avi,hockey_000052.avi,50,13,8.0,3f2210cdf4fd1b300799d89461757a64f5798832f7f1550c6a0671552ec4bd7c,231200,4a0d1d9dc0ac88b016aee77419570f9a24f38d939c8bd8fd656c084b45b9d537
hockey_hockey_000053_30b387318db2,hockey,1,test,pcg_16d0d66a4c4ff8ba,data/merged/videos/violence/hockey_000053.avi,Hockey Fight/fights/fi148_xvid.avi,hockey_000053.avi,50,13,8.0,e2a9db6fa2d604ed265fdc79ca97bc4f8da839b77b25aca178f9fb0e22fe8012,262068,39570798849340e67d9e8fe5b169c19f3d6502319ac66477580fec642c6d8447
hockey_hockey_000053_3ed05528e086,hockey,0,train,pcg_3c8262808d025d62,data/merged/videos/non_violence/hockey_000053.avi,Hockey Fight/nofights/no148_xvid.avi,hockey_000053.avi,50,13,8.0,60f8a1011b3769c432bbeedd00e4b038c34274a93b6cef7e7f4010ea107334aa,248162,333dd8fc518d4e64867e5237a24f934e339b4a19cb6c624f13b4503c89ac1695
hockey_hockey_000054_0c52164d16d2,hockey,1,train,pcg_abe41c2c25f5bfba,data/merged/videos/violence/hockey_000054.avi,Hockey Fight/fights/fi149_xvid.avi,hockey_000054.avi,50,13,8.0,9912f543243e1e6dcb6f090a28d032dbf9e966823b34fd9913b638bf212d6fb4,262004,01c5ea1f00f161d6223ce7c86bfdac4e5a3f4a570a3882321d55228aadbd0ebf
hockey_hockey_000054_df736a7a8b0e,hockey,0,train,pcg_5f4799fdba6e1624,data/merged/videos/non_violence/hockey_000054.avi,Hockey Fight/nofights/no149_xvid.avi,hockey_000054.avi,50,13,8.0,e4e4bb5504c65957a821575bd6ea13b7b77a5306d4cb9382781ff927744e54a3,223048,ab2d06033cb8a62014e865b9060842bab3a59920b64ff787b81777f225cdc7bd
hockey_hockey_000055_99ab16c2027c,hockey,0,train,pcg_31993c7c71420efa,data/merged/videos/non_violence/hockey_000055.avi,Hockey Fight/nofights/no14_xvid.avi,hockey_000055.avi,50,13,8.0,2555fa0c32742ebef413c346b84bcb7e96519ee0e3d5d27e312346b0395781c0,221316,bc98225837ede78ed90409753987c6ad0443dda9f8d81030d171c27c854cafa0
hockey_hockey_000055_faf08156a615,hockey,1,test,pcg_e525bd079e81d815,data/merged/videos/violence/hockey_000055.avi,Hockey Fight/fights/fi14_xvid.avi,hockey_000055.avi,50,13,8.0,666c9887fd0ceb21cf75d7121fa06c90a0b61ada5ed2539b0953f0d414686012,221854,e2df25e91bdc756964b6170533b441be3d9cd7c12cee30a0a04e5a5b017e3368
hockey_hockey_000056_03bd3aba047f,hockey,0,train,pcg_1dc5880ca2c93666,data/merged/videos/non_violence/hockey_000056.avi,Hockey Fight/nofights/no150_xvid.avi,hockey_000056.avi,50,13,8.0,4cfa6807fd99d3e3545b1cda06ada366f5eba25721689cd5abd9fc28309b0859,226440,37617540c4be07eea28f2ae51da5e0f1ed32b61c6d26a486a1283b1ecd66de8b
hockey_hockey_000056_edbc5abe719c,hockey,1,train,pcg_a53e19a7d5ccdfe8,data/merged/videos/violence/hockey_000056.avi,Hockey Fight/fights/fi150_xvid.avi,hockey_000056.avi,50,13,8.0,d4e5dd9e159e82af87274c07f572ce7bd05f7c2af0033455e9cd9106f007e3cb,236422,025c62e225094446cb65f1253d6af184879dcaf62ac6769bbc6fbc446e78366e
hockey_hockey_000057_ad3d9325d781,hockey,0,train,pcg_3fb1a9059494e505,data/merged/videos/non_violence/hockey_000057.avi,Hockey Fight/nofights/no151_xvid.avi,hockey_000057.avi,50,13,8.0,399dc3c047dfe0e551c56665487235fc0bcfcc8ce503df6c6596aeca2cd15f56,249234,03595113a514208590c36dbf3e6b2a8354d0fe234fb744524a9e6e598f804f09
hockey_hockey_000057_cf76ce082220,hockey,1,train,pcg_f87675f6fcae9dd4,data/merged/videos/violence/hockey_000057.avi,Hockey Fight/fights/fi151_xvid.avi,hockey_000057.avi,50,13,8.0,6e4d3982ed264b55aee1975d003ba170d1f78cb87a3dd2090f56ed27592b774e,255318,8b95008d230eb800042555720043b31156fd24ced1fd80b8e13effe94e7ec3a8
hockey_hockey_000058_53afbc09815a,hockey,1,train,pcg_82d66a3d0b0bb6f4,data/merged/videos/violence/hockey_000058.avi,Hockey Fight/fights/fi152_xvid.avi,hockey_000058.avi,50,13,8.0,b53a279d40bc1f0f7008bffbe886daf725053a810d22b6d0ef83dac5d4a72157,255112,4a578afdad30a2095aacbd2b9c66c505118aedc79ca0aab50a74182c256d22b8
hockey_hockey_000058_d0235f69f681,hockey,0,test,pcg_7e66aa4ae71edc54,data/merged/videos/non_violence/hockey_000058.avi,Hockey Fight/nofights/no152_xvid.avi,hockey_000058.avi,50,13,8.0,709a5adc6d0cc9da42599d793362f7aad91633258d5bb1f12bdad19bc98a35f6,247944,17e249ff5a8c9005e13019197bca5c71570415318a348c14e2093d68f064c21f
hockey_hockey_000059_5b07257a5e2c,hockey,1,test,pcg_c8ec9aba1dfa1feb,data/merged/videos/violence/hockey_000059.avi,Hockey Fight/fights/fi153_xvid.avi,hockey_000059.avi,50,13,8.0,3edb93a9d88547f05b62203d2d964d369055057d92894c24bc3c9bea1ad319e6,254502,3d1dcf600b60ad4b921271e046cf5ffddc2c6c91ff7e5240bbd666835123c377
hockey_hockey_000060_22708cc01630,hockey,0,train,pcg_2c05c3230889ee48,data/merged/videos/non_violence/hockey_000060.avi,Hockey Fight/nofights/no154_xvid.avi,hockey_000060.avi,50,13,8.0,94ea80d88ec8c3662b25cb541092bd6248328793efba43cf05de750a14230c3b,253776,30ea67656fee9887c6fd93c1420fca36307e92d0508043038bca8cf05423f37a
hockey_hockey_000060_e35fb5f6fa83,hockey,1,train,pcg_7b847fb07a17f932,data/merged/videos/violence/hockey_000060.avi,Hockey Fight/fights/fi154_xvid.avi,hockey_000060.avi,50,13,8.0,9b2ae701b3c5ac904240c8d7797671e30e06c444d25709b507a78f36969842ce,247192,8171cbbe43cf0f380f2a6f585ef096d01b79ed5a45cbd7948d4158cb85884145
hockey_hockey_000061_9cc1de89d332,hockey,0,val,pcg_9d56706d880fc897,data/merged/videos/non_violence/hockey_000061.avi,Hockey Fight/nofights/no155_xvid.avi,hockey_000061.avi,50,13,8.0,5fc488eee74bc37e2980e996ed85eea636aa0c67a25b4376a4757a3a9836a332,256164,dd01c9e7091f61cbff665c2fb0ed2c745029202cde6969247c1f81f993ff7f23
hockey_hockey_000061_a6bf43ac87d2,hockey,1,train,pcg_e406af3f1100ea2c,data/merged/videos/violence/hockey_000061.avi,Hockey Fight/fights/fi155_xvid.avi,hockey_000061.avi,50,13,8.0,39a53777d4335e137f35ff0d9719a9f7809f0b9251df57670c1cb3063b6f9799,242752,aa1c2d0511a41e375164b4f6b2758b79e8d236b6762b013e1d332831eaeb2e5f
hockey_hockey_000062_4fee88a084ff,hockey,1,train,pcg_da73ade31e9be73c,data/merged/videos/violence/hockey_000062.avi,Hockey Fight/fights/fi156_xvid.avi,hockey_000062.avi,50,13,8.0,2044a394e47eeda44dc46acb3ebacdd95a23c4af3f5e9ca02e863cb19a77f6f4,249944,12e87b4ade5789007bed4027e5e7e1daf4e4b0e7e9988f222a5931807e3a2432
hockey_hockey_000062_684152f981dd,hockey,0,test,pcg_b6cf04385aef1d3c,data/merged/videos/non_violence/hockey_000062.avi,Hockey Fight/nofights/no156_xvid.avi,hockey_000062.avi,50,13,8.0,84748d2a99d61ddad5746b217c58db8528c0c6805d65a09c9a64002b7cd29318,237206,98b60d51a29954340363c4190084b24444546ee32b1eb1f5851f795907fcb4b6
hockey_hockey_000063_9b0f21631042,hockey,1,train,pcg_4b9f9e3b8f6917cd,data/merged/videos/violence/hockey_000063.avi,Hockey Fight/fights/fi157_xvid.avi,hockey_000063.avi,50,13,8.0,2afb26ba7aa160757cb0801da26f2d527875d3c456c210ff8ff62a7d848d19e6,240890,69709585a48dec61d0de9249e9a04683160db7c823d5709099ce71b0e84b87cd
hockey_hockey_000064_0723c1900aec,hockey,0,train,pcg_a33283133443a5e6,data/merged/videos/non_violence/hockey_000064.avi,Hockey Fight/nofights/no158_xvid.avi,hockey_000064.avi,50,13,8.0,c008bb33b2fcb9f0e5f8a8f39492330c02141d0326adbb0bd191d8049bca2b43,253714,1f6166436e67e01c62a749611a8e912c5fb63d2f90fa28dbfc024cddd5204012
hockey_hockey_000064_5f7f05cc1a2a,hockey,1,val,pcg_a140bfbb454605ae,data/merged/videos/violence/hockey_000064.avi,Hockey Fight/fights/fi158_xvid.avi,hockey_000064.avi,50,13,8.0,875919b83d88db8e190371d8b148a5dadcb3631475a9d193f9b2888d65d28afd,240490,ec254e5904c4c5511d54fcd981dc1531c8b4f4b0cf5e402b4eb8475a601a50d2
hockey_hockey_000065_a48b54a329e4,hockey,1,val,pcg_64e49b2f9a9bf1b1,data/merged/videos/violence/hockey_000065.avi,Hockey Fight/fights/fi159_xvid.avi,hockey_000065.avi,50,13,8.0,405a6836e8022b0148f70553c9c1e254eb6e80de8f14e36cbcd00685fae6ff5a,250126,323170157eab1285a26cd8c5e466e802503c704b00ef312c27d28c44dfb11dc6
hockey_hockey_000065_a4a9c621e8b5,hockey,0,train,pcg_18dbfde2f6d5c98d,data/merged/videos/non_violence/hockey_000065.avi,Hockey Fight/nofights/no159_xvid.avi,hockey_000065.avi,50,13,8.0,03460870b5c32616035d316221d72c57158acb0ce684d69f47579df92c5b8526,254846,d7eb7d74b4aeb74d663de7c9b43d19353a1405ce234a31b47d1695f2c1a67c49
hockey_hockey_000066_5ec18420cffd,hockey,1,train,pcg_1532d1762f0e542e,data/merged/videos/violence/hockey_000066.avi,Hockey Fight/fights/fi15_xvid.avi,hockey_000066.avi,50,13,8.0,210bc9d0987befd97aa0615a2ba5532c73be599d9cf2ca9393355fb4b63eec7b,214458,40b33c119b7ca294fa5abebd12f891fa3f22e6e2e5ced9a42c04d20ee14d6351
hockey_hockey_000066_77f8dd9255be,hockey,0,val,pcg_9ab9c6fa7ddf8776,data/merged/videos/non_violence/hockey_000066.avi,Hockey Fight/nofights/no15_xvid.avi,hockey_000066.avi,50,13,8.0,938830cb410d743e2aad9488ba7445ae80ea0c5d72a9ef4c0b286c2db83e7e87,194336,057aa04393185a19b6eb38be6dfef3542aa8497564420dde340e926af44628d1
hockey_hockey_000067_7a63967c9dda,hockey,0,val,pcg_f2a814be06c62cfe,data/merged/videos/non_violence/hockey_000067.avi,Hockey Fight/nofights/no160_xvid.avi,hockey_000067.avi,50,13,8.0,1089e5697b3f10becf6903403b08f018e4d08fabc4be05d4be16c97184c923d1,223046,a26a6becdc6b565029a979452127130d22f1b868aed7c0bf32e3e72431c58d56
hockey_hockey_000067_d8fe5bcd99d8,hockey,1,train,pcg_e6e98025423c30bf,data/merged/videos/violence/hockey_000067.avi,Hockey Fight/fights/fi160_xvid.avi,hockey_000067.avi,50,13,8.0,6875ea5954b70a2becc9cd3e2f6917d12d1cdf5338dbf5c64f88bbdf67ce6574,206686,cebd3dedc11c5a70addd409d63e430f71811da95324212f589239b45ee54e945
hockey_hockey_000068_2392f4cd3018,hockey,1,train,pcg_71e83fdc2f23aed0,data/merged/videos/violence/hockey_000068.avi,Hockey Fight/fights/fi161_xvid.avi,hockey_000068.avi,50,13,8.0,104b5b0003ebb8161aad313fc879a5cefe0f199de6723f67c5b1eb4413f1d4d4,211286,187be9974308defc72912c89a6c24204cad8e51bf671b19b300a1d91b2ac2ab4
hockey_hockey_000068_55fc6c6fa90f,hockey,0,train,pcg_bf06700af3e85cb2,data/merged/videos/non_violence/hockey_000068.avi,Hockey Fight/nofights/no161_xvid.avi,hockey_000068.avi,50,13,8.0,9bc6182934eee909aa11b83ed843750932a0b0b7fc1b724c693957d37a1a89ca,229338,13b14fde3c9494736fe275e7451d2198d82b4159fdfa4fb9c0239acd2fe302e9
hockey_hockey_000069_88647fd75028,hockey,1,train,pcg_87d04f9b3171fe81,data/merged/videos/violence/hockey_000069.avi,Hockey Fight/fights/fi162_xvid.avi,hockey_000069.avi,50,13,8.0,40845521b0c74da3e001817b71c72cb93d3f5a76cba203a58a6939cfef3eebd7,183608,9700d74c9af9c1cb680b0d32fec14cea0b245f71252a41d1271e32d2244ba676
hockey_hockey_000070_8f1ae083b95a,hockey,1,test,pcg_d6f98cacabaeecb5,data/merged/videos/violence/hockey_000070.avi,Hockey Fight/fights/fi163_xvid.avi,hockey_000070.avi,50,13,8.0,2771949eb767a125915f97bb68ce7233ea64da6c19ae3843471eee637240ba68,201534,858069169f2572455b3b6c371507311d4951ba924643e1ecc40e0d65e10405e1
hockey_hockey_000071_460edfa5af05,hockey,1,train,pcg_bb24bd3d9f102d98,data/merged/videos/violence/hockey_000071.avi,Hockey Fight/fights/fi164_xvid.avi,hockey_000071.avi,50,13,8.0,c6d91c2a0350fb5eb99f36e71eae94afe426ce6ff533ba942c05a881498aff27,197318,b42322acbabd2fa8ae496260d06911220c56586fcaf192f7bc4f372fd9571ba4
hockey_hockey_000072_50b6ceb3c9f5,hockey,0,test,pcg_31017988f5972076,data/merged/videos/non_violence/hockey_000072.avi,Hockey Fight/nofights/no165_xvid.avi,hockey_000072.avi,50,13,8.0,463a243a3a58b99298c7776681806b9761e05fcb1f02f7c535b44927eaba3797,265944,0a63805645fcc272e58e7077c9609c15316aeb5ead2c7525c6b8210ae0177c95
hockey_hockey_000072_b25c810ccda1,hockey,1,train,pcg_c530d9c9b0ddf8c0,data/merged/videos/violence/hockey_000072.avi,Hockey Fight/fights/fi165_xvid.avi,hockey_000072.avi,50,13,8.0,cd1227921b1094c8e7052d9c115db5b5a4d7047d9e9ca781f2cc2b3896d8ba45,225634,86c6e8eea1fcf94126cb3f9ca67dd0467d10d07e1edafab8bd288e875208cf73
hockey_hockey_000073_402af1605e73,hockey,0,train,pcg_1532f87ef491630d,data/merged/videos/non_violence/hockey_000073.avi,Hockey Fight/nofights/no166_xvid.avi,hockey_000073.avi,50,13,8.0,6581b96656e34be71938c21e488d67a5c742c235cd723a6bfc35adb717bae074,218850,61a96a68c722b3f07ac5f42fdabc80bfef881cbfc7aa327074db796da94f3a7e
hockey_hockey_000073_67b1266e44eb,hockey,1,test,pcg_efc4151ebabab78d,data/merged/videos/violence/hockey_000073.avi,Hockey Fight/fights/fi166_xvid.avi,hockey_000073.avi,50,13,8.0,d30e18f356dd3b41b7ad8aadc1077a0d018af22fd67e5f6e9ea16be6982b7c95,245704,51644df0205fb42328a0e3d30f468f0bd6a400b839a89ec7de1abb201fe9c8d4
hockey_hockey_000074_1eeca6732492,hockey,0,train,pcg_b8c67c345c91ef36,data/merged/videos/non_violence/hockey_000074.avi,Hockey Fight/nofights/no167_xvid.avi,hockey_000074.avi,50,13,8.0,acaf90bd8357779def95b5cba7b23d7d4bc1a256691ecb52d7bee02f3d64de66,222180,9d48b73ad37f3d4cd7f376d91bee30de29a51f2178bef45565824cc809053ef9
hockey_hockey_000074_5c04e4fb5177,hockey,1,train,pcg_bc33c6acf405aad3,data/merged/videos/violence/hockey_000074.avi,Hockey Fight/fights/fi167_xvid.avi,hockey_000074.avi,50,13,8.0,89d9e3ae568042a8556aedc6c72d32ce8213ad85d95548b2c3d3d9e861d8d936,216212,a7d09a4a9e31b17515dc4e2a9182d268dbdc00b6c284ac55ffb2fb6c1533f057
hockey_hockey_000075_dcbd2c2c9987,hockey,1,train,pcg_c2862b0673634f25,data/merged/videos/violence/hockey_000075.avi,Hockey Fight/fights/fi168_xvid.avi,hockey_000075.avi,50,13,8.0,b0a9033220de0e9267a1d1bbb1192297ec5c33897dce1a6ad1f53f0b26dda0d0,203706,cc73213ee9ea0de5bf7ba25be2b5b4c8b93391d1e8bdd0c5b89df2bd74710190
hockey_hockey_000075_e274ae674ba9,hockey,0,train,pcg_f6d37d87ba6c3c0c,data/merged/videos/non_violence/hockey_000075.avi,Hockey Fight/nofights/no168_xvid.avi,hockey_000075.avi,50,13,8.0,d4adaad4d24686b0057fcddae0b86e9d9bed55dc02746319f919ff59a3bdd91c,194468,6348e9a04cb18cfa5e3ef895b5ab7d41a6e0ac9c6a10f130688c30898abda376
hockey_hockey_000076_0cc93eff4b7d,hockey,1,train,pcg_e90453c636004734,data/merged/videos/violence/hockey_000076.avi,Hockey Fight/fights/fi169_xvid.avi,hockey_000076.avi,50,13,8.0,55f27aed40bc02613ff7e0466fc340fbe71e49cc9066adec0c2a667756634c26,209580,2b0034cf80f850257ba5b3e58dd76003e9e65dc9c59fa24ac87db24e7e33c7d5
hockey_hockey_000076_544dcbae3c8b,hockey,0,train,pcg_e815590d25c2baa4,data/merged/videos/non_violence/hockey_000076.avi,Hockey Fight/nofights/no169_xvid.avi,hockey_000076.avi,50,13,8.0,c98b7133d3127abb18f16bf5e90dbe7c8e2bbeac493da0f8f9b298b2b2f5ee67,205920,95f1e4ad8493015ed4fce7473e80bda9cf8cc61a062327aff96f45296b623d17
hockey_hockey_000077_640b011a5966,hockey,1,train,pcg_5ff9abcb88373e6c,data/merged/videos/violence/hockey_000077.avi,Hockey Fight/fights/fi16_xvid.avi,hockey_000077.avi,50,13,8.0,a4a475222b459d6c1cc75798eb0579742b986a128ef72b6b04fa1e6323fd361c,227022,c7ed4d475d9affd17808f2e6c49f20a32cb2581db639bedde1300f4b481cddb9
hockey_hockey_000077_eec7cb549c65,hockey,0,train,pcg_8a036ae65e2d7907,data/merged/videos/non_violence/hockey_000077.avi,Hockey Fight/nofights/no16_xvid.avi,hockey_000077.avi,50,13,8.0,5364a21792115abf02fa47401132af4c727c1a4eb4896fa8d956b420587d168a,194214,7b85b73454767e3e5614281116fbc8630874dfceeea6c644588bead7d4caa608
hockey_hockey_000078_b92cb963ea23,hockey,1,train,pcg_cef5d314f997d583,data/merged/videos/violence/hockey_000078.avi,Hockey Fight/fights/fi170_xvid.avi,hockey_000078.avi,50,13,8.0,b3e3e8a62a2461097c4b0c8eac07ed56bb4284a048ac3eaa350d895509c52747,199754,fd70edee9ccf02fa53ab35e71735d6b6c84b472c8907131d76192cf988615a36
hockey_hockey_000078_ebfaf96c19fb,hockey,0,train,pcg_3dfdebcc5586466e,data/merged/videos/non_violence/hockey_000078.avi,Hockey Fight/nofights/no170_xvid.avi,hockey_000078.avi,50,13,8.0,fed610231b6b09c34c517843d0173197968b3acea1df8c4e4f1c5ce845e90e06,209012,978a4b387cac26a1fca708dccda51c481d1bd5877dc88a53da9a6235bdd3c250
hockey_hockey_000079_7f352b6acbb3,hockey,1,train,pcg_d9ec887892efe363,data/merged/videos/violence/hockey_000079.avi,Hockey Fight/fights/fi171_xvid.avi,hockey_000079.avi,50,13,8.0,c78a701be267bac94174d8d11190c1a28cc8fda8a2bafac6e468bb53f249feda,218680,edddba756f4da590abc948ebff1168ef61ef686616af9d9bde061541debd7d6f
hockey_hockey_000080_864df5e02e12,hockey,1,train,pcg_655cc77688275601,data/merged/videos/violence/hockey_000080.avi,Hockey Fight/fights/fi172_xvid.avi,hockey_000080.avi,50,13,8.0,1ddb912ac10560d85651f3f4713e9ab00856a2d08a2ff02d5f39bea90021a8b5,203352,8ec754dcc1e7d209f483da0232d661740d59536f63c9c49b357e9672def9d8a9
hockey_hockey_000080_d0aea51b7f81,hockey,0,test,pcg_6a6428d801389360,data/merged/videos/non_violence/hockey_000080.avi,Hockey Fight/nofights/no172_xvid.avi,hockey_000080.avi,50,13,8.0,cc32a258d9b8b8a993d4e529d6a7af6fc9ea21620083938d095e18b2c5dd1df0,203722,752e59e4fcb3c736761febe5ed794af875c50d4ecef679547468d57b20168019
hockey_hockey_000081_188be7b982f8,hockey,1,train,pcg_c77f7f550833589a,data/merged/videos/violence/hockey_000081.avi,Hockey Fight/fights/fi173_xvid.avi,hockey_000081.avi,50,13,8.0,7ec7489b545511c5fa4577a75648ea9309acf52d0ae7597c278497e20fa6324e,207154,4300bcbc7f71eff15d55dda43b184e39b30d5d61504662482b4a8bc642377349
